Crop,Year,Region,Province,Yield (t/ha),Data source
Rice,1934,Thailand,Total,1.890248378,Statistical Yearbook Thailand
Rice,1934,Southern,Chumphon,1.888289891,Statistical Yearbook Thailand
Rice,1934,Southern,Krabi,1.690856986,Statistical Yearbook Thailand
Rice,1934,Southern,Nakhon Si Thammarat,1.569046503,Statistical Yearbook Thailand
Rice,1934,Southern,Narathiwat,1.699045598,Statistical Yearbook Thailand
Rice,1934,Southern,Pattani,1.747673275,Statistical Yearbook Thailand
Rice,1934,Southern,Phang Nga,2.130988284,Statistical Yearbook Thailand
Rice,1934,Southern,Phatthalung,1.651124449,Statistical Yearbook Thailand
Rice,1934,Southern,Phuket,1.808288119,Statistical Yearbook Thailand
Rice,1934,Southern,Ranong,1.315059806,Statistical Yearbook Thailand
Rice,1934,Southern,Satun,1.663645725,Statistical Yearbook Thailand
Rice,1934,Southern,Songkhla,1.390168884,Statistical Yearbook Thailand
Rice,1934,Southern,Surat Thani,2.413063357,Statistical Yearbook Thailand
Rice,1934,Southern,Trang,1.454834033,Statistical Yearbook Thailand
Rice,1934,Southern,Yala,1.130130841,Statistical Yearbook Thailand
Rice,1934,Thailand,Total,1.687844388,Statistical Yearbook Thailand
Rice,1934,Thailand,Total,1.398690684,Statistical Yearbook Thailand
Rice,1935,Central,Ang Thong,1.327773005,Statistical Yearbook Thailand
Rice,1935,Central,Ayutthaya,1.504564564,Statistical Yearbook Thailand
Rice,1935,Central,Bangkok,1.486714902,Statistical Yearbook Thailand
Rice,1935,Eastern,Chachoengsao,1.461407266,Statistical Yearbook Thailand
Rice,1935,Central,Chainat,1.00020279,Statistical Yearbook Thailand
Rice,1935,Eastern,Chanthaburi,1.664491401,Statistical Yearbook Thailand
Rice,1935,Eastern,Chonburi,1.196753378,Statistical Yearbook Thailand
Rice,1935,Central,Kanchanaburi,1.508148578,Statistical Yearbook Thailand
Rice,1935,Central,Lopburi,1.439014596,Statistical Yearbook Thailand
Rice,1935,Eastern,Nakhon Nayok,1.158755258,Statistical Yearbook Thailand
Rice,1935,Central,Nakhon Pathom,1.024139112,Statistical Yearbook Thailand
Rice,1935,Central,Nonthaburi,1.502473918,Statistical Yearbook Thailand
Rice,1935,Central,Pathum Thani,1.195432211,Statistical Yearbook Thailand
Rice,1935,Central,Phetchaburi,1.623689198,Statistical Yearbook Thailand
Rice,1935,Eastern,PrachinBuri,1.187644553,Statistical Yearbook Thailand
Rice,1935,Central,Prachuap Khiri Khan,0.833746912,Statistical Yearbook Thailand
Rice,1935,Central,Ratchaburi,1.003460544,Statistical Yearbook Thailand
Rice,1935,Eastern,Rayong,1.09430478,Statistical Yearbook Thailand
Rice,1935,Central,Samut Prakan,3.064703959,Statistical Yearbook Thailand
Rice,1935,Central,Samut Sakhon,1.004202083,Statistical Yearbook Thailand
Rice,1935,Central,Samut Songkhram,0.794017707,Statistical Yearbook Thailand
Rice,1935,Central,Saraburi,1.282246203,Statistical Yearbook Thailand
Rice,1935,Central,Singburi,1.305797534,Statistical Yearbook Thailand
Rice,1935,Central,Suphanburi,1.216496132,Statistical Yearbook Thailand
Rice,1935,Eastern,Trat,1.209489423,Statistical Yearbook Thailand
Rice,1935,Thailand,Total,1.330900204,Statistical Yearbook Thailand
Rice,1935,Northeastern,Buriram,1.459774964,Statistical Yearbook Thailand
Rice,1935,Northeastern,Chaiyaphum,2.402253355,Statistical Yearbook Thailand
Rice,1935,Northeastern,Khon Kaen,1.137586525,Statistical Yearbook Thailand
Rice,1935,Northeastern,Loei,1.301806984,Statistical Yearbook Thailand
Rice,1935,Northeastern,Maha Sarakham,1.161073437,Statistical Yearbook Thailand
Rice,1935,Northeastern,Nakhon Phanom,0.92118368,Statistical Yearbook Thailand
Rice,1935,Northeastern,Nakhon Ratchasima,1.880637627,Statistical Yearbook Thailand
Rice,1935,Northeastern,Nong Khai,1.023301954,Statistical Yearbook Thailand
Rice,1935,Northeastern,Roi Et,1.264435971,Statistical Yearbook Thailand
Rice,1935,Northeastern,Sakon Nakhon,1.273915361,Statistical Yearbook Thailand
Rice,1935,Northeastern,Surin,1.09649548,Statistical Yearbook Thailand
Rice,1935,Northeastern,Ubon Ratchathani,1.375547778,Statistical Yearbook Thailand
Rice,1935,Northeastern,Udon Thani,1.027418743,Statistical Yearbook Thailand
Rice,1935,Thailand,Total,1.325470711,Statistical Yearbook Thailand
Rice,1935,Northern,Chiang Mai,2.262766029,Statistical Yearbook Thailand
Rice,1935,Northern,Chiang Rai,1.490878902,Statistical Yearbook Thailand
Rice,1935,Northern,Kamphaeng Phet,1.580655197,Statistical Yearbook Thailand
Rice,1935,Northern,Lampang,1.415227143,Statistical Yearbook Thailand
Rice,1935,Northern,Lamphun,1.31408563,Statistical Yearbook Thailand
Rice,1935,Northern,Mae Hong Son,1.483532573,Statistical Yearbook Thailand
Rice,1935,Northern,Nakhon Sawan,1.405131453,Statistical Yearbook Thailand
Rice,1935,Northern,Nan,1.320586452,Statistical Yearbook Thailand
Rice,1935,Northern,Phetchabun,3.927328267,Statistical Yearbook Thailand
Rice,1935,Northern,Phichit,1.889849134,Statistical Yearbook Thailand
Rice,1935,Northern,Phitsanulok,1.025581661,Statistical Yearbook Thailand
Rice,1935,Northern,Phrae,1.749442328,Statistical Yearbook Thailand
Rice,1935,Northern,Sukhothai,1.942523871,Statistical Yearbook Thailand
Rice,1935,Northern,Tak,1.911567454,Statistical Yearbook Thailand
Rice,1935,Northern,Uthai Thani,1.408106292,Statistical Yearbook Thailand
Rice,1935,Northern,Uttaradit,1.461394554,Statistical Yearbook Thailand
Rice,1935,Thailand,Total,1.684208462,Statistical Yearbook Thailand
Rice,1935,Southern,Chumphon,1.465274386,Statistical Yearbook Thailand
Rice,1935,Southern,Krabi,1.512401694,Statistical Yearbook Thailand
Rice,1935,Southern,Nakhon Si Thammarat,1.694274464,Statistical Yearbook Thailand
Rice,1935,Southern,Narathiwat,1.491298753,Statistical Yearbook Thailand
Rice,1935,Southern,Pattani,1.819765876,Statistical Yearbook Thailand
Rice,1935,Southern,Phang Nga,1.978186609,Statistical Yearbook Thailand
Rice,1935,Southern,Phatthalung,1.123120019,Statistical Yearbook Thailand
Rice,1935,Southern,Phuket,1.247744395,Statistical Yearbook Thailand
Rice,1935,Southern,Ranong,3.303558373,Statistical Yearbook Thailand
Rice,1935,Southern,Satun,1.512401694,Statistical Yearbook Thailand
Rice,1935,Southern,Songkhla,1.504259187,Statistical Yearbook Thailand
Rice,1935,Southern,Surat Thani,1.653941905,Statistical Yearbook Thailand
Rice,1935,Southern,Trang,1.371124282,Statistical Yearbook Thailand
Rice,1935,Southern,Yala,1.504800522,Statistical Yearbook Thailand
Rice,1935,Thailand,Total,1.568751792,Statistical Yearbook Thailand
Rice,1935,Thailand,Total,1.41175125,Statistical Yearbook Thailand
Rice,1936,Central,Ang Thong,1.07111695,Statistical Yearbook Thailand
Rice,1936,Central,Ayutthaya,1.384628926,Statistical Yearbook Thailand
Rice,1936,Central,Bangkok,1.229308233,Statistical Yearbook Thailand
Rice,1936,Eastern,Chachoengsao,0.700878343,Statistical Yearbook Thailand
Rice,1936,Central,Chainat,0.451776986,Statistical Yearbook Thailand
Rice,1936,Eastern,Chanthaburi,1.361924714,Statistical Yearbook Thailand
Rice,1936,Eastern,Chonburi,0.590180142,Statistical Yearbook Thailand
Rice,1936,Central,Kanchanaburi,0.329985423,Statistical Yearbook Thailand
Rice,1936,Central,Lopburi,0.780328623,Statistical Yearbook Thailand
Rice,1936,Eastern,Nakhon Nayok,1.332775042,Statistical Yearbook Thailand
Rice,1936,Central,Nakhon Pathom,1.28884644,Statistical Yearbook Thailand
Rice,1936,Central,Nonthaburi,0.794281413,Statistical Yearbook Thailand
Rice,1936,Central,Pathum Thani,1.636278996,Statistical Yearbook Thailand
Rice,1936,Central,Phetchaburi,0.546671593,Statistical Yearbook Thailand
Rice,1936,Eastern,Prachinburi,0.961646572,Statistical Yearbook Thailand
Rice,1936,Central,Prachuap Khiri Khan,1.556869209,Statistical Yearbook Thailand
Rice,1936,Central,Ratchaburi,0.945165506,Statistical Yearbook Thailand
Rice,1936,Eastern,Rayong,0.811769756,Statistical Yearbook Thailand
Rice,1936,Central,Samut Prakan,1.811961499,Statistical Yearbook Thailand
Rice,1936,Central,Samut Sakhon,1.736600036,Statistical Yearbook Thailand
Rice,1936,Central,Samut Songkhram,1.284230186,Statistical Yearbook Thailand
Rice,1936,Central,Saraburi,0.394859779,Statistical Yearbook Thailand
Rice,1936,Central,Singburi,0.56790603,Statistical Yearbook Thailand
Rice,1936,Central,Suphanburi,1.707638618,Statistical Yearbook Thailand
Rice,1936,Eastern,Trat,0.941421824,Statistical Yearbook Thailand
Rice,1936,Thailand,Total,1.139118894,Statistical Yearbook Thailand
Rice,1936,Northeastern,Buriram,0.705137185,Statistical Yearbook Thailand
Rice,1936,Northeastern,Chaiyaphum,0.836266097,Statistical Yearbook Thailand
Rice,1936,Northeastern,Khon Kaen,0.583190082,Statistical Yearbook Thailand
Rice,1936,Northeastern,Loei,0.215681162,Statistical Yearbook Thailand
Rice,1936,Northeastern,Maha Sarakham,0.483830018,Statistical Yearbook Thailand
Rice,1936,Northeastern,Nakhon Phanom,0.454374862,Statistical Yearbook Thailand
Rice,1936,Northeastern,Nakhon Ratchasima,0.56842531,Statistical Yearbook Thailand
Rice,1936,Northeastern,Nong Khai,0.836296689,Statistical Yearbook Thailand
Rice,1936,Northeastern,Roi Et,0.407025444,Statistical Yearbook Thailand
Rice,1936,Northeastern,Sakon Nakhon,0.467523115,Statistical Yearbook Thailand
Rice,1936,Northeastern,Surin,0.484484924,Statistical Yearbook Thailand
Rice,1936,Northeastern,Ubon Ratchathani,0.380179501,Statistical Yearbook Thailand
Rice,1936,Northeastern,Udon Thani,0.596598459,Statistical Yearbook Thailand
Rice,1936,Thailand,Total,0.496412346,Statistical Yearbook Thailand
Rice,1936,Northern,Chiang Mai,1.625502992,Statistical Yearbook Thailand
Rice,1936,Northern,Chiang Rai,1.712937738,Statistical Yearbook Thailand
Rice,1936,Northern,Kamphaeng Phet,0.768267882,Statistical Yearbook Thailand
Rice,1936,Northern,Lampang,0.733711586,Statistical Yearbook Thailand
Rice,1936,Northern,Lamphun,0.937018336,Statistical Yearbook Thailand
Rice,1936,Northern,Mae Hong Son,1.852042186,Statistical Yearbook Thailand
Rice,1936,Northern,Nakhon Sawan,0.960366771,Statistical Yearbook Thailand
Rice,1936,Northern,Nan,1.016519707,Statistical Yearbook Thailand
Rice,1936,Northern,Phetchabun,2.680403502,Statistical Yearbook Thailand
Rice,1936,Northern,Phichit,0.768240972,Statistical Yearbook Thailand
Rice,1936,Northern,Phitsanulok,1.090235313,Statistical Yearbook Thailand
Rice,1936,Northern,Phrae,1.251141624,Statistical Yearbook Thailand
Rice,1936,Northern,Sukhothai,1.352704176,Statistical Yearbook Thailand
Rice,1936,Northern,Tak,2.087479483,Statistical Yearbook Thailand
Rice,1936,Northern,Uthai Thani,1.824448531,Statistical Yearbook Thailand
Rice,1936,Northern,Uttaradit,2.22069647,Statistical Yearbook Thailand
Rice,1936,Thailand,Total,1.303230286,Statistical Yearbook Thailand
Rice,1936,Southern,Chumphon,2.58034416,Statistical Yearbook Thailand
Rice,1936,Southern,Krabi,1.510965779,Statistical Yearbook Thailand
Rice,1936,Southern,Nakhon Si Thammarat,2.940276296,Statistical Yearbook Thailand
Rice,1936,Southern,Narathiwat,1.553794631,Statistical Yearbook Thailand
Rice,1936,Southern,Pattani,0.700451452,Statistical Yearbook Thailand
Rice,1936,Southern,Phang Nga,1.887178871,Statistical Yearbook Thailand
Rice,1936,Southern,Phatthalung,1.422261726,Statistical Yearbook Thailand
Rice,1936,Southern,Phuket,2.457638601,Statistical Yearbook Thailand
Rice,1936,Southern,Ranong,2.222153051,Statistical Yearbook Thailand
Rice,1936,Southern,Satun,1.175413569,Statistical Yearbook Thailand
Rice,1936,Southern,Songkhla,1.761103332,Statistical Yearbook Thailand
Rice,1936,Southern,Surat Thani,2.31871388,Statistical Yearbook Thailand
Rice,1936,Southern,Trang,1.162327772,Statistical Yearbook Thailand
Rice,1936,Southern,Yala,0.855274011,Statistical Yearbook Thailand
Rice,1936,Thailand,Total,1.894843395,Statistical Yearbook Thailand
Rice,1936,Thailand,Total,1.054309417,Statistical Yearbook Thailand
Rice,1937,Central,Ang Thong,1.660014545,Statistical Yearbook Thailand
Rice,1937,Central,Ayutthaya,1.963853541,Statistical Yearbook Thailand
Rice,1937,Central,Bangkok,1.335869967,Statistical Yearbook Thailand
Rice,1937,Eastern,Chachoengsao,1.254392481,Statistical Yearbook Thailand
Rice,1937,Central,Chainat,1.00948649,Statistical Yearbook Thailand
Rice,1937,Eastern,Chanthaburi,1.043338423,Statistical Yearbook Thailand
Rice,1937,Eastern,Chonburi,0.497107044,Statistical Yearbook Thailand
Rice,1937,Central,Kanchanaburi,1.088104377,Statistical Yearbook Thailand
Rice,1937,Central,Lopburi,1.232772538,Statistical Yearbook Thailand
Rice,1937,Eastern,Nakhon Nayok,1.516637959,Statistical Yearbook Thailand
Rice,1937,Central,Nakhon Pathom,1.037642916,Statistical Yearbook Thailand
Rice,1937,Central,Nonthaburi,1.07555493,Statistical Yearbook Thailand
Rice,1937,Central,Pathum Thani,1.113803837,Statistical Yearbook Thailand
Rice,1937,Central,Phetchaburi,1.35559017,Statistical Yearbook Thailand
Rice,1937,Eastern,Prachinburi,1.107046575,Statistical Yearbook Thailand
Rice,1937,Central,Prachuap Khiri Khan,1.785365159,Statistical Yearbook Thailand
Rice,1937,Central,Ratchaburi,1.021509941,Statistical Yearbook Thailand
Rice,1937,Eastern,Rayong,1.209929038,Statistical Yearbook Thailand
Rice,1937,Central,Samut Prakan,2.692823765,Statistical Yearbook Thailand
Rice,1937,Central,Samut Sakhon,1.110249199,Statistical Yearbook Thailand
Rice,1937,Central,Samut Songkhram,0.926970624,Statistical Yearbook Thailand
Rice,1937,Central,Saraburi,1.585630292,Statistical Yearbook Thailand
Rice,1937,Central,Singburi,2.269512608,Statistical Yearbook Thailand
Rice,1937,Central,Suphanburi,1.503634357,Statistical Yearbook Thailand
Rice,1937,Eastern,Trat,1.023110778,Statistical Yearbook Thailand
Rice,1937,Thailand,Total,1.414316901,Statistical Yearbook Thailand
Rice,1937,Northeastern,Buriram,0.828832526,Statistical Yearbook Thailand
Rice,1937,Northeastern,Chaiyaphum,0.952973388,Statistical Yearbook Thailand
Rice,1937,Northeastern,Khon Kaen,1.81852377,Statistical Yearbook Thailand
Rice,1937,Northeastern,Loei,0.548071669,Statistical Yearbook Thailand
Rice,1937,Northeastern,Maha Sarakham,0.917274878,Statistical Yearbook Thailand
Rice,1937,Northeastern,Nakhon Phanom,1.025460516,Statistical Yearbook Thailand
Rice,1937,Northeastern,Nakhon Ratchasima,1.649655215,Statistical Yearbook Thailand
Rice,1937,Northeastern,Nong Khai,1.128282547,Statistical Yearbook Thailand
Rice,1937,Northeastern,Roi Et,0.622349565,Statistical Yearbook Thailand
Rice,1937,Northeastern,Sakon Nakhon,1.17200677,Statistical Yearbook Thailand
Rice,1937,Northeastern,Sisaket,1.096293696,Statistical Yearbook Thailand
Rice,1937,Northeastern,Surin,1.195248023,Statistical Yearbook Thailand
Rice,1937,Northeastern,Ubon Ratchathani,1.012632097,Statistical Yearbook Thailand
Rice,1937,Northeastern,Udon Thani,1.214193339,Statistical Yearbook Thailand
Rice,1937,Thailand,Total,1.09652468,Statistical Yearbook Thailand
Rice,1937,Northern,Chiang Mai,1.434921348,Statistical Yearbook Thailand
Rice,1937,Northern,Chiang Rai,2.887352366,Statistical Yearbook Thailand
Rice,1937,Northern,Kamphaeng Phet,1.437084036,Statistical Yearbook Thailand
Rice,1937,Northern,Lampang,1.421100293,Statistical Yearbook Thailand
Rice,1937,Northern,Lamphun,0.91834967,Statistical Yearbook Thailand
Rice,1937,Northern,Mae Hong Son,2.042175533,Statistical Yearbook Thailand
Rice,1937,Northern,Nakhon Sawan,1.26026759,Statistical Yearbook Thailand
Rice,1937,Northern,Nan,2.475533733,Statistical Yearbook Thailand
Rice,1937,Northern,Phetchabun,1.741708276,Statistical Yearbook Thailand
Rice,1937,Northern,Phichit,0.453522527,Statistical Yearbook Thailand
Rice,1937,Northern,Phitsanulok,0.764101477,Statistical Yearbook Thailand
Rice,1937,Northern,Phrae,2.588209569,Statistical Yearbook Thailand
Rice,1937,Northern,Sukhothai,1.990754965,Statistical Yearbook Thailand
Rice,1937,Northern,Tak,1.287783901,Statistical Yearbook Thailand
Rice,1937,Northern,Uthai Thani,2.059082425,Statistical Yearbook Thailand
Rice,1937,Northern,Uttaradit,1.541692876,Statistical Yearbook Thailand
Rice,1937,Thailand,Total,1.557755438,Statistical Yearbook Thailand
Rice,1937,Southern,Chumphon,2.467051878,Statistical Yearbook Thailand
Rice,1937,Southern,Krabi,1.572897762,Statistical Yearbook Thailand
Rice,1937,Southern,Nakhon Si Thammarat,1.143440782,Statistical Yearbook Thailand
Rice,1937,Southern,Narathiwat,2.461988062,Statistical Yearbook Thailand
Rice,1937,Southern,Pattani,1.345359744,Statistical Yearbook Thailand
Rice,1937,Southern,Phang Nga,2.166793822,Statistical Yearbook Thailand
Rice,1937,Southern,Phatthalung,3.634201599,Statistical Yearbook Thailand
Rice,1937,Southern,Phuket,1.056425725,Statistical Yearbook Thailand
Rice,1937,Southern,Ranong,3.195418747,Statistical Yearbook Thailand
Rice,1937,Southern,Satun,0.461250514,Statistical Yearbook Thailand
Rice,1937,Southern,Songkhla,1.641516111,Statistical Yearbook Thailand
Rice,1937,Southern,Surat Thani,2.264426611,Statistical Yearbook Thailand
Rice,1937,Southern,Trang,2.891621602,Statistical Yearbook Thailand
Rice,1937,Southern,Yala,1.201114822,Statistical Yearbook Thailand
Rice,1937,Thailand,Total,1.783768298,Statistical Yearbook Thailand
Rice,1937,Thailand,Total,1.368737367,Statistical Yearbook Thailand
Rice,1938,Central,Ang Thong,0.76517066,Statistical Yearbook Thailand
Rice,1938,Central,Ayutthaya,0.85777381,Statistical Yearbook Thailand
Rice,1938,Central,Bangkok,1.86685959,Statistical Yearbook Thailand
Rice,1938,Eastern,Chachoengsao,1.011943247,Statistical Yearbook Thailand
Rice,1938,Central,Chainat,1.199337116,Statistical Yearbook Thailand
Rice,1938,Eastern,Chanthaburi,1.451505439,Statistical Yearbook Thailand
Rice,1938,Eastern,Chonburi,1.514984303,Statistical Yearbook Thailand
Rice,1938,Central,Kanchanaburi,1.310499793,Statistical Yearbook Thailand
Rice,1938,Central,Lopburi,1.292282252,Statistical Yearbook Thailand
Rice,1938,Eastern,Nakhon Nayok,1.366648501,Statistical Yearbook Thailand
Rice,1938,Central,Nakhon Pathom,0.966499379,Statistical Yearbook Thailand
Rice,1938,Central,Nonthaburi,0.685995043,Statistical Yearbook Thailand
Rice,1938,Central,Pathum Thani,0.978748423,Statistical Yearbook Thailand
Rice,1938,Central,Phetchaburi,1.518554118,Statistical Yearbook Thailand
Rice,1938,Eastern,Prachinburi,0.95796022,Statistical Yearbook Thailand
Rice,1938,Central,Prachuap Khiri Khan,1.024531434,Statistical Yearbook Thailand
Rice,1938,Central,Ratchaburi,1.63362353,Statistical Yearbook Thailand
Rice,1938,Eastern,Rayong,1.231603551,Statistical Yearbook Thailand
Rice,1938,Central,Samut Prakan,4.039195096,Statistical Yearbook Thailand
Rice,1938,Central,Samut Sakhon,1.958915494,Statistical Yearbook Thailand
